id,name,rating,review_count,open_pass_midnight,state,cuisine
3Qd1At4B4DGnz242YVdOWg,Los Tios Grill,4.0,36,False,VA,Mexican
3RXq4HWss9kBwq-EnY4RTw,Vocelli Pizza,2.5,40,False,VA,Pizza
3X0mA-t8kSfJHhfU-55X2w,Espressamente illy,4.0,50,False,VA,Coffee & Tea
3X0mA-t8kSfJHhfU-55X2w,Espressamente illy,4.0,50,False,VA,Italian
3X0mA-t8kSfJHhfU-55X2w,Espressamente illy,4.0,50,False,VA,Cafes
3Y9FmshSS5TncxymBrsaqw,Ginger Beef,2.5,43,False,VA,Chinese
3YgzcEWDgn1vPO2pswOeQA,Ravi Kabob House,4.0,677,True,VA,Halal
3ZAqDkFmua8WtLzGW2OB-w,Good To Go Cafe,1.5,3,False,VA,Cafes
3_5dvDWhGbDIr2_2zZwS9g,The Original Pancake House,3.5,393,False,VA,Breakfast & Brunch
3a4J2rYJpazXiIU57OSKEw,Subway,1.5,8,False,VA,Sandwiches
3a4J2rYJpazXiIU57OSKEw,Subway,1.5,8,False,VA,Fast Food
3atJinQYAHjEwL376FOjSA,Hunan Cafe,3.0,112,False,VA,Chinese
3c0pTdOiRuXokKjeePWjyg,Reggae Flava,5.0,14,False,VA,Food Trucks
3dHA4KX8_5Mz3VM3_0UjmQ,Red Holic,3.5,201,False,VA,Korean
3dHA4KX8_5Mz3VM3_0UjmQ,Red Holic,3.5,201,False,VA,Chicken Wings
3lGCvzifJOhRalan2tw-OA,Good Fortune Chinese Restaurant,2.5,68,False,VA,Chinese
